"ID","SetNumber","URL","Images","Description","Notes","DashedNumber","Preselect"
"1582","8289","https://www.lego.com/biassets/bi/4503246.pdf","https://www.lego.com/biassets/biimg/4503246.png","Fire Truck","BI - 8289 - MODEL 2 - 2/2","8289-1","fire"
"1679","8410","https://www.lego.com/biassets/bi/4581379.pdf","https://www.lego.com/biassets/biimg/4581379.png","Swampfire","BI 3002/24 - 8410 - V39","8410-1","fire"
"1680","8410","https://www.lego.com/biassets/bi/4580971.pdf","https://www.lego.com/biassets/biimg/4580971.png","Swampfire","BI 3002/24 - 8410 - V29","8410-1","fire"
"1796","8494","https://www.lego.com/biassets/bi/4526846.pdf","https://www.lego.com/biassets/biimg/4526846.png","Ring of Fire","BI, 8494","8494-1","fire"
"1801","8500","https://www.lego.com/biassets/bi/4124712.pdf","https://www.lego.com/biassets/biimg/4124712.png","Fire Slizer","BUILDING INSTR. 8500 IN","8500-1","fire"
"1802","8500","https://www.lego.com/biassets/bi/4125008.pdf","https://www.lego.com/biassets/biimg/4125008.png","Fire Slizer","No longer listed at LEGO.com","8500-1","fire"
"2042","8669","https://www.lego.com/biassets/bi/4292853.pdf","https://www.lego.com/biassets/biimg/4292853.png","Fire Spinner 360","BI 8669","8669-1","fire"
"2286","8873","https://www.lego.com/biassets/bi/4281691.pdf","https://www.lego.com/biassets/biimg/4281691.png","Fireball Catapult","BUILDING INSTRUC.3001art8873IN","8873-1","fire"
"2287","8873","https://www.lego.com/biassets/bi/4281695.pdf","https://www.lego.com/biassets/biimg/4281695.png","Fireball Catapult","BI 8873 NA","8873-1","fire"
"6069","4481","https://www.lego.com/biassets/bi/4206858.pdf","https://www.lego.com/biassets/biimg/4206858.png","Hailfire Droid ™","BI  4481","4481-1","fire"
"6254","4657","https://www.lego.com/biassets/bi/4234999.pdf","https://www.lego.com/biassets/biimg/4234999.png","Fire Squad HQ","BI, 4657 IN","4657-1","fire"
"6255","4657","https://www.lego.com/biassets/bi/4235789.pdf","https://www.lego.com/biassets/biimg/4235789.png","Fire Squad HQ","BI, 4657 NA","4657-1","fire"
"6371","4807","https://www.lego.com/biassets/bi/4132928.pdf","https://www.lego.com/biassets/biimg/4132928.png","FIRE ATTACK","BUILD.INST FOR 4807/1288","4807-1","fire"
"6461","4900","https://www.lego.com/biassets/bi/4534642.pdf","https://www.lego.com/biassets/biimg/4534642.png","Fire Helicopter","BUILD. INSTR. 2001, 4900 IN","4900-1","fire"
"6462","4900","https://www.lego.com/biassets/bi/4615060.pdf","https://www.lego.com/biassets/biimg/4615060.png","Fire Helicopter","BI 2001/ 2 - 4900 V141","4900-1","fire"
"6463","4900","https://www.lego.com/biassets/bi/4650605.pdf","https://www.lego.com/biassets/biimg/4650605.png","Fire Helicopter","BI 2001/ 2 - 4900 V 140","4900-1","fire"
"6464","4900","https://www.lego.com/biassets/bi/4650685.pdf","https://www.lego.com/biassets/biimg/4650685.png","Fire Helicopter","BI 2001/ 2 - 4900 V 142","4900-1","fire"
"6473","4914","https://www.lego.com/biassets/bi/4286453.pdf","https://www.lego.com/biassets/biimg/4286453.png","Firemans Car","No longer listed at LEGO.com","4914-1","fire"
"6474","4914","https://www.lego.com/biassets/bi/4285695.pdf","https://www.lego.com/biassets/biimg/4285695.png","Firemans Car","No longer listed at LEGO.com","4914-1","fire"
"6491","4938","https://www.lego.com/biassets/bi/4516778.pdf","https://www.lego.com/biassets/biimg/4516778.png","Fire 4x4","BUILD. INSTR.  2001,4938 Quick","4938-1","fire"
"6492","4938","https://www.lego.com/biassets/bi/4522792.pdf","https://www.lego.com/biassets/biimg/4522792.png","Fire 4x4","No longer listed at LEGO.com","4938-1","fire"
"6550","4992","https://www.lego.com/biassets/bi/4517054.pdf","https://www.lego.com/biassets/biimg/4517054.png","Fire Boat","BUILD.INSTR.2001,4992 vers. 90","4992-1","fire"
"6551","4992","https://www.lego.com/biassets/bi/4507836.pdf","https://www.lego.com/biassets/biimg/4507836.png","Fire Boat","BUILD. INSTR. 4992, vers.29-39","4992-1","fire"
"6636","5601","https://www.lego.com/biassets/bi/4527353.pdf","https://www.lego.com/biassets/biimg/4527353.png","Fire Station","BUILDING INTRUC.3006,5601","5601-1","fire"
"6649","5610","https://www.lego.com/biassets/bi/4522912.pdf","https://www.lego.com/biassets/biimg/4522912.png","Police/Fire/Rescue","BUILD INSTR  2001, 5610 IN","5610-1","fire"
"6655","5613","https://www.lego.com/biassets/bi/4523837.pdf","https://www.lego.com/biassets/biimg/4523837.png","Firefighter","BUILD INSTR 2001, 5613 NA","5613-1","fire"
"6656","5613","https://www.lego.com/biassets/bi/4522915.pdf","https://www.lego.com/biassets/biimg/4522915.png","Firefighter","BUILD INSTR  2001,  5613 IN","5613-1","fire"
"6841","10538","https://www.lego.com/biassets/bi/6089905.pdf","https://www.lego.com/biassets/biimg/6089905.png","Fire and Rescue Team","BI 3022 / 16 - 10538 V29","10538-1","fire"
"6842","10538","https://www.lego.com/biassets/bi/6089908.pdf","https://www.lego.com/biassets/biimg/6089908.png","Fire and Rescue Team","BI 3022 / 16 - 10538 V39","10538-1","fire"
"6891","10592","https://www.lego.com/biassets/bi/6128754.pdf","https://www.lego.com/biassets/biimg/6128754.png","Fire Truck","BI 3004/12/65g 10592 V29","10592-1","fire"
"6892","10592","https://www.lego.com/biassets/bi/6128755.pdf","https://www.lego.com/biassets/biimg/6128755.png","Fire Truck","BI 3004/12/65g 10592 V39","10592-1","fire"
"6893","10593","https://www.lego.com/biassets/bi/6128881.pdf","https://www.lego.com/biassets/biimg/6128881.png","Fire Station","BI 3017 / 24 - 65g 10593 V29","10593-1","fire"
